id,stem,options,answer,answer_detail,label_id,label_name,source,topic,question_no,question_page,answer_page,section,ocr_note,source_file
885,"7.(2021·天津一中第五次月考)鸭的羽色受两对位于常染色体上的等位基因C和c、T和t控制,其中","A.甲品系的动物相互交配后代有2种表型和8种基因型
B.丙与其父本杂交,产生Rr后代的概率是1/4
C.甲品系雄性个体与乙品系雌性个体杂交,F,有两种基因型且F,的雄配子均不致死
D.丙产生的原因可能是甲个体在减数分裂I时异常所致",B,"7.B A组合一的F2中黑羽:灰羽:白羽=3:6:7,为9:3:3:1的
变形,据此可判断控制羽色的两对基因遵循基因的自由组合定律；
B.组合一的 F,基因型应为 CcTt,甲和乙的基因型为 CCtl、ccTT,
组合二的F,全为灰羽,F,中黑羽:灰羽:白羽=1:2:1.推测组
合二的F,基因型为CCTt,则丙应为CCTT.则中为 CClt,乙为
ccTT;C.组合一F,中的黑羽个体基因型为1/3CCTT、2/3CcTT,
它们随机交配,子代出现白羽个体（ccTT)的概率是（2/3）×（2/3）×
[114]
(1/4)=1/9;D.组合一F2的白羽个体基因型为1ccTT、2ccTt、
1cctt、1CClt、2Cctt,杂合子所占比例为4/7.
色体,故正常果蚬的一个染色体组中不可能会同时存在w*和w基
因；B.正常雄果蚬体细胞中只含有一条X染色体.不可能同时存在
w*和w基因;C.w+与w为等位基因.最根本的区别是基因的编
码区碱基排列顺序差异；D.w+与w在X染色体上·故性状上存在
交叉遗传特点.
黄色=1:6:1,相当于测交,说明果皮的色泽受三对等位基因控
制,遵循基因的自由组合定律；B.实验一中子代有黄色,说明亲代
绿色的基因型为AaBbCc.根据子代绿色所占比例为9/32（3/4×
3/4×1/2)可知,亲代红色基因型中两对等位基因各含有一个显性
基因,另一对等位基因隐性纯合,可能为aaBbCc、AabbCc或
AaBbcc.因此实验一子代中绿色个体中不可能存在纯合子,纯合子
比例为0;C.实验一亲本红色个体基因型可能为aaBbCc、AabbCc
或AaBbcc,隐性基因有4个；D.实验二的亲本基因型组合为
AaBbCcXaabbcc,则子代的基因型共有8种,其中绿色的基因型为
AaBbCc,黄色的基因型为aabbcc,红色个体的基因型有6种.
专题十二
伴性遗传和人类遗传病
的线粒体DNA不能传给8号,所以比较8与2的线粒体DNA序
列是不可行的；B.3号线粒体不能传给7号,也就不能传给8号,所
以比较8与3的线粒体DNA序列是不可行的;C.2号的X染色体
能传给6号.但6号的X染色体不能传给8号,所以比较8与2的
X染色体DNA序列是不可行的;D.8号和5号的Y染色体均来自
1号,因此可比较8与5的Y染色体DNA序列是否相同来鉴定8
与本家族的亲子关系.
11(患病）,推出甲病是常染色体隐性进传病；单独考乙病,由题
干可知,“其中一对基因位于X染色体上”,且IⅡI-6正常、Ⅱ-7忠病,
其子女ⅢI-12忠病,故可推知I-12关于乙病的基因型为x""Y,关于
甲病的基因型为AA或Aa.故II-12的基因型为AAx""Y或
Aax""Y.C.单独分析甲病,ll-10基因型为AA或Aa,IⅢI-12基因
型为AA或Aa,IⅢI-10和ⅢI-12婚配生一患甲病孩子的概率是2/3×",2,1,高中生物分专题训练,,7,9,9,专题十一 遗传的基本规律,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
886,"4.(2020·南开中学第二次月考)基因的分离和自由组合定律发生于图中哪个过程
→配子间16种结合方式
4种表型①
-9种基因型
(9:3: 3:1)","A.①
D.0@
B.003
C.3",,,8,7,高中生物分专题训练,,4,9,,专题十一 遗传的基本规律,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
887,"5.(2020·南开中学第二次月考)某植物茎的高度由两对等位基因A/a、B/b共同决定,只有","A、B基因同
时存在才表现为高茎；E基因使雄配子致死,相关基因在染色体上的分布如图.研究人员利用甲、乙
植株进行杂交实验,分别得到F,,F,自交得到F2,下列叙述错误的是
A.如果甲作父本,则F,中高茎植株所占的比例为9/16",B,"5.B就抗病和感病而言,组合 3中亲本均为感病,子代有抗病和感
病,则感病是显性性状,抗病是隐性性状；就红种皮和白种皮而言,
组合1中亲本均为红种皮.子代有红种皮和白种皮,则红种皮是显
性性状,白种皮是隐性性状.A.假设感病和抗病由 A/a 这一对等
位基因控制、红种皮和白种皮由B/b这一对等位基因控制,组合1
子代感病:抗病～1:1,红种皮:白种皮～3:1,则亲本基因型是
aaBb 和 AaBb;组合 2 子代感病:抗病~1 :1,红种皮:白种皮~
1 : 1,则亲本基因型是 aaBb 和 Aabb;组合 3 子代感病 : 抗病~
3:1,红种皮:白种皮～1:1,则亲本基因型是AaBb和Aabb,即 6
个亲本都是杂合子.B.组合3感病与感病杂交,后代出现了抗病,
说明感病对抗病为显性性状.C.组合 1 红种皮与红种皮杂交,后
代出现了白种皮,说明红种皮对白种皮为显性性状.D.组合3感
病、红种皮(AaBb)和感病、白种皮(Aabb)杂交后代的性状分离比
[112]
因自由组合定律,如果是位于一对同源染色体上,则无法得到后代
4种表型比例为1:1:3:3.
型为BbTt的玉米自交得到的F,中雌雄同株异花植株的基因型及
其比例为BbT:BbTT:BBT:BBTT=4:2:2:1,这些植株产
生的B、b配子的概率为2/3、1/3,自由交配后代中B_、bb基因型的
概率分别为8/9、1/9;同理,产生T、1配子的概率分别为2/3、1/3.
自由交配后代中T_、ll基因型的概率分别为8/9、1/9,因此F2中
雕株（B_tt、bbtt)所占的比例为8/81+1/81=9/81,雕株（bbT_）所
占的比例为8/81,则雌株与雄株的比例为9:8.
a:aa=1:2:2:1:B.F,中结黄色果实的植株的基因型为AA、
Aa、AAa、Aaa、AAaa、Aaaa,其中基因型为AAa和Aaa植株的3号
染色体有三条,为三体,AAaa和Aaaa植株的3号染色体有四条,
为四体:C.F,中结黄色果实的植株的基因型为AA、Aa、AAa、Aaa、
AAaa、Aaaa.其中基因型为AA的植株为纯合子,结红色果实的植
株的基因型为aa、aaa、aaaa,全是纯合子；D.若按体细胞染色体数目
进行分类,则F,植株可分为3种类型,即2n、2n十1、2n十2.
解析:实验一:黑身雌蛇甲与灰身雄蚬乙杂交,F,全为灰身·说明灰
身是显性性状.E,随机交配,F2雌雄果蛇表型比均为灰身:黑身=
3:1,说明是常染色体遗传,且 F,是杂合子Bb,则亲本是 BB
@)根据以上分析可知,果蛇体色性状中,灰身为显性性状,F,灰身
的后代亚新出现黑身的现象叫作性状分离,F2的灰身果蚬基因型
为BB、Bb,杂合子占 2/3.
(2)根据后代有9900只灰身果轭和100只黑身果蚬可知,bb=
100/10000,所以基因b的频率为1/10,基因B的频率为9/10,则
后代中Bb的基因型频率为2×1/10×9/10=18%,若将该群体
于天然黑色环境中,灰身果蚬容易被天敌发现而淘汰,所以灰身果
蛇的比例会下降.这是自然选择的结果.
(3)实验二:黑身雌蛇丙（基因型同甲bb)与灰身雄蚬丁（BB)杂交,
F,全为灰身(Bb),F,随机交配,F2表型比为:雌蚬中灰身:黑身=
3:1,雄蛇中灰身:黑身:深黑身=6:1:1,后代表型与性别相
关联,说明R、r位于X染色体上,根据雄蚬的比例可知,子一代雌
性是Bbxkx',根据后代雌蚬的比例可知子一代雄蛇是Bbx*Y,则
亲本雄蚬丁的基因型为BBX'Y,F中灰身雄蛇共有2×2=4种基
因型.",11,10,高中生物分专题训练,,5,9,7,专题十一 遗传的基本规律,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
888,"9.【难题】(2021·实验中学模拟)彩椒有绿椒、黄椒、红椒三种类型,其果皮色泽受三对等位基因控制.
B.如果甲作母本,则F,群体中B基因的基因频率是1/2
C.如果乙作父本为正交,则反交F,的表型及其比例与正交不相同
D.如果将甲植株连续自交两代,则F,中纯合子的比例为3/4",,,,12,11,高中生物分专题训练,,9,9,,专题十一 遗传的基本规律,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
889,"6.【易错】(2022·耀华中学第二次月考)免子控制毛色的基因在常染色体上,灰色由显性基因（B)控制,青
色(b.）、白色（b2）、黑色（bs）、褐色（b,）均为B基因的等位基因,且b,、b2、b、b.之间具有一定次序的完
全显隐性关系.将不同毛色的兔子进行杂交,实验结果如表:
杂交实验
性状
双亲性状
纯种青毛×纯种白毛
青毛
纯种黑毛×纯种揭毛
黑毛
F,青毛XF,黑毛
青毛:黑毛:白毛=2:1:1
一飞冲天
据表分析,b、b2、bs、b,之间的显隐性顺序是
B. b,>b:>b,>b,","A. b,>b,>b;>b,
D. b,>b,>b,>bs
C. b,>b,>b,>bs
基因C能控制黑色素的合成,c不能控制黑色素的合成.基因T能促进黑色素的合成,且TT和Tt
促进效果不同,能抑制黑色素的合成.现有甲、乙、丙三只纯合的鸭,其交配结果（子代的数量足够
多)如下表所示.下列相关分析错误的是
组合
亲本(P)
黑羽:灰羽:白羽=3:6:7
全为灰羽
白羽雌性（甲）×白羽雄性（乙）
白羽雌性（甲）×黑羽雄性（丙）
全为灰羽
黑羽:灰羽:白羽-1:2:1
A.控制羽色的两对基因遵循基因的自由组合定律
B.甲、乙、丙的基因型分别为ccTT、CCtt、CCTT
C.若让组合一F,中的黑羽个体随机交配,则其子代出现白羽个体的概率是1/9
D.组合一F,的白羽个体中,杂合子所占比例为4/7
染色体上.据此分析,以下选项不正确的是
A.正常果蝇的一个染色体组中可能会同时存在w*和w基因
B.正常雄果蝇体细胞中不可能同时存在w*和w基因
C.w*与w最根本的区别是编码区碱基排列顺序差异
D.w与w在性状上存在交叉遗传特点
黄色,其余基因型的彩椒为红色.现用三株彩椒进行如下实验:
实验一:红色×绿色→绿色:红色:黄色=9:22:1
实验二:绿色×黄色-→绿色:红色:黄色=1:6:1
对以上杂交实验分析错误的是
A.控制彩椒果皮色泽的三对等位基因的遗传遵循自由组合定律
B.实验一子代中绿色个体纯合子比例为0
C.实验一亲本红色个体隐性基因有4个
D.实验二子代中红色个体可能的基因型有4种",DA,"6.DA.由题意可知,卷羽正常雌性基因型为FFZPW,卷羽正常雄性
雌果蚬是镰刀形,雄果蚬是圆形,说明果轭控制圆形、镰刀形的基
因位于X染色体上,是伴性遗传,分析杂交3可知,镰刀形雌果蝇
与椭圆形雄果蛇杂交,后代雌果蝇是椭圆形,雄果蝇是镰刀形,说
明控制镰刀形和圆形的基因位于X染色体上,因此果蛇控制翅
形雄果杂交,后代都表现为镰刀形,说明镰刀形对圆形是显性；
C.根据杂交3的结果,后代雕果蛇含有椭圆形和镰力形基因,表现
为椭圆形,因此镰刀形相对于椭圆形为隐性;D.假设椭圆形基因是
D,镰刀形基因是D1,圆形基因是d,则子代中,圆形雄果蛇的基因
日",11,10,高中生物分专题训练,,6,9,6,专题十一 遗传的基本规律,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
890,"4.(2022·南开区期末)肌营养不良（DMD)是X染色体异常引起的遗传病.图中1～13表示正常X染
专题十二
色体的不同区段,I～V表示6位患该病男孩X染色体所含区段,且进一步发现他们还表现出其他异
伴性遗传和人类遗传病
常体征,下列叙述不合理的是
基础题",,DA,"4. DA、B.据图可知,6 个忠有此病的男孩中,X染色体缺失片段的
长度和位置虽然不同,但是都存在染色体5、6区域的缺失,因此
DMD的病因可能是X染色体5、6区段缺失,都含有1、12区域,故
DMD 的病因也可能是 1、12 区段含有 DMD 致病基因;C. 由题图
可知,6个忠有此病的男孩的X染色体5片段外周区域的染色体缺
失情况各不相同,因此除了DMD基因外,还伴有其他体征异常原
因可能是DMD基因外周区域的染色体缺失;D.由图可知,只有VI
个体缺失11号区段,只有Ⅲ号个体含有区段7,其他个体既不缺11
号区段,也均不含7区段,所以若一异常体征仅在一位上述男孩身
上有,则圾可能是VI号个体或Ⅲ号个体.",3,2,高中生物分专题训练,,4,10,10,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
891,"1.如下图所示,为了鉴定男孩8与本家族的亲缘关系,需采用特殊的鉴定方案.下列方案可行的是
注:","A.据图分析,DMD的病因可能是X染色体5、6区段缺失
表示已不能
提取相应的
B.据图分析,DMD的病因可能是1、12区段含有DMD致病基因
道传物质.
C.表现出其他异常体征的原因可能是DMD基因外周区域的染色体缺失
D.若一异常体征仅在一位上述男孩身上有,则最可能是IV号个体
A.比较8与2的线粒体DNA序列
B.比较8与3的线粒体DNA序列",A,"1. A根据题意和图 2分析可知,③为患病女孩,而其父母正常,说明
苯丙酮尿症属于常染色体隐性遗传病.①②③号分别为杂合子、
杂合子、隐性纯合子.根据题意和图3电泳DNA条带分布情况可
PH基因,一条含有异常隐性PH基因；③号个体体内含有两条23
Kb的DNA条带,都是异常隐性PH基因,一条来自①号个体,一
条来自②号个体；②④号个体体内含有一条23Kb的DNA条带,
一条19Kb的DNA条带.由此可知,②号个体体内含有的23Kb
的DNA条带一定含有异常隐性PH基因,则19Kb的DNA条带
就含有正常PH基因.④号个体体内含有的23Kb的DNA条带
应该来自①号个体,所以可能含有异常隐性PH基因,也可能含有
正常PH基因,19Kb的DNA条带来自②号个体,就含有正常
A.①号个体正常,其女儿③号个体患病,其是杂合子,由分析可知,
①号体内含有两条23Kb的DNA条带,一条含有正常PH基因,
一条含有异常隐性PH基因,正常PH基因一定在23Kb的DNA
条带中;B.②号个体体内含有一条23Kb的DNA条带,一条
基因；C.由分析可知,④号个体可为显性纯合子或杂合子,苯丙酮
尿症屁于常染色体隐性遗传病,故一定不是苯丙酮尿症患者;D.①
号个体为PH基因杂合子的概率为1/2.
细胞不之定含有致病基因.
度为272bp,故与正常人相比,患者的Parkin基因区域X序列发
生了碱基对缺失.
因测序发现正常成员均未见该突变,可判断其为常染色体显性基
因致病;B.由题图可知,Ⅱ2、Ⅱ,和Ⅲ2均为杂合子,基因型相同;
C.由题“谷氨酰胺（密码子为CAA或CAG)突变成终止密码子
(UAA或 UAG)""可知,该基因可能发生 C一G-→T一A的碱基对的
替换;D.该病是常染色体显性遗传病,设ⅢI2 基因型是 Dd,IⅢ2与
人群中一忠病男子(基因型可能为Dd)结婚,可能生下正常孩子.
突变(X""）（2)遗传咨询不一定
解析:(1)①正常基因含一个限制酶切位点,因此正常基因酶切后
只能形成两种长度的DNA片段；突变基因增加了一个酶切位点、
则突变基因酶切后可形成3种长度的DNA片段.所以结合图2
高分生物[115]",3,2,高中生物分专题训练,,1,10,10,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
892,"5.(2021·部分区期末)甲型血友病(HA)是由位于X染色体上的A基因突变为a所致.下列关于HA
C.比较8与2的X染色体DNA序列
D.比较8与5的Y染色体DNA序列
的叙述不正确的是",,B,"5.B据图1分析,图中I区段只位于X染色体上,Ⅲ区段只位于Y
因;B.根据表格TRPV4基因序列比对.可知TRPV4基因发生了
G一C 碱基对替换为 T一A,从而导致基因突变;C.根据 A项分析,
1-1 不携带致病基因,其生出患病孩子的原因可能是产生配子的病基因(B、6位于性染色体上”,则可判断该病层于 ⅡI 区段隐性遗
TRPV4 基因发生显性突变;D. ⅡI-2早期胚胎细胞中发生了 TR-
PV4基因显性突变,Ⅱ-2会出现 SMDK.ⅡI-1不携带致病基因.会
导致后代有可能患病.所以可能导致该家系SMDK发生.",3,2,高中生物分专题训练,,5,10,11,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
893,"2.(2023·五校联考期中)图1为某家族两种遗传病的系谱图,甲病基因用","A、a表示,乙病基因用B、b表
A.X^X""个体不是HA患者
示,其中一对基因位于X染色体上.图2表示Ⅲ-10与Ⅲ-12体内细胞分裂过程中部分染色体及基因
C.男患者的女儿一定患HA
情况.下列说法错误的是",B,"2. B 分析可知,该病为常染色体隐性遗传病,根据后代有隐性纯合
以 A和a这对等位基因的遗传邀循分离定律;C.男患者的基因型
,子可知,I定是杂合子(Aa),其初级卵母细胞一定含有等位基
为XY,若婚配对象为X""x^,则女儿(X^x"")不会忠病,故男,忠者
的女儿不一定患 HA;D.男性存在 X""即表现患病,女性简同时存
在 X""X""时才表现为患病,故 HA患者中男性多于女性.
6.(1)1/2Aa(2)基因突变后终止密码子提前,翻译提前终止;导",3,2,高中生物分专题训练,,2,10,10,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
894,"6.（2021·部分区期末)多发性骨软骨瘤是由EXT1基因变异引起的一种罕见的骨骼异常疾病（相关基
O正常女
因用","A、a表示),可导致一系列的并发症,如疼痛、畸形、局部血管或神经等压迫、骨折、恶变等,严重影
正常男
响患者的生活质量.
甲病女
乙病女
(1)如果Ⅱ一6不携带致病基因,该病为显性遗传病,Ⅲ一3和Ⅱ一4生一个正常孩子的概率是
冒乙病男
血-4的基因型为
两种病男
11
12
10
THE
图2
A.乙病的遗传方式是伴X染色体隐性遗传
B.Ⅱ-12的基因型为AAX""Y或Aax""Y
C.Ⅲ-10和Ⅲ-12婚配生一正常孩子的概率是4/9
(2)为揭示该病的治病机理,科研人员对该家庭成员进行DNA、RNA提取,设计EXT1基因特异性引
D.由图2可知乙细胞来自Ⅲ-10",DA,"6.DA.结合图解可知""干杯不醇”的基因型为A_bb.其基因型有
妇再生一个血型为 MN 型一Rh 阳性(MNR_)的女儿,可以拆分成
分离定律进行计算,双亲MN×MN->2/4MN.双亲Rr×Rr->
3/4R_,而再生女儿的概率是1/2,所以再生1个血型为MN型一
Rh阳性女儿的概率是2/4×3/4×1/2=3/16.",3,2,高中生物分专题训练,,6,10,11,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
895,"3.(2021·八校联考期中)甲、乙、丙、丁4个系谱图依次反映了a、b.c.d四种遗传病的发病情况,若不考虑
物,PCR特异性扩增、测序,结果发现EXT1基因第4外显子存在缺失突变,导致患者只能合成由
402个氨基酸组成的截短型蛋白,而正常人EXT1编码全长为含746个氨基酸的多肽,据此我们
可以推断该家庭患病的原因是
Ⅲ-4体内的EXTI基因有
(3)为生育健康的孩子,Ⅲ一3和Ⅲ一4接受了胚胎移植前的
精卵,受精卵经","A.a
C.c
B. b
D. d
进行筛查.
专题十二
33
伴性道传和人类遗传病
10 11 12 13
00
000
视频讲解
0000
booV
000
B.A和a这对基因的遗传遵循分离定律
D.HA患者中男性多于女性
■患病男性
●患病女性
口正常男性
O正常女性
种序列.
.大致过程为体外受精获得受
发育成囊胚,以囊胚细胞的DNA为模板,PCR特异性扩增、测序",C,"3.C根据Ⅱ,与Ⅱ,不患蓝色育,但其女儿Ⅲ,患蓝色盲,可判断蓝
色育为常染色体隐性遗传,设由A/a基因控制.红绿色育为伴X染:
色体隐性遗传,设由B/b基因控制.所有患蓝色的个体基因型
均为aa.所有患红绿色盲的男性基因型均为x’Y.A.根据分析可
知,蓝色育为常染色体隐性遗传病,红绿色方为伴X染色体隐性遗
传病,则控制蓝色育的基因与控制红绿色方的基因位于两对同源
[116]
染色体上,其遗传邀循自由组合定律；B.Ⅱ,是表现正常的女性,有
一个患蓝色盲的弟弟（哥哥）、因此Ⅲ,关于蓝色旨的基因型是
1/3AA、2/3Aa,文由于Ⅲ,生有忠红绿色盲的儿子,因此Ⅲ,是红
绿色盲基因的携带者、Ⅲ,的基因型是1/3AAx""x或
2/3Aax=x,Ⅱ,是蓝色育忠者的男性.基因型是aax""Y,,和Ⅱs
的后代中蓝色盲忠者(aa)的概率是2/3×1/2=1/3.不忠蓝色盲的
概率是2/3,忠红绿色盲男孩（XbY)的概率是1/4,不忠红绿色盲男
孩（X""Y)的概率是1/4,因此生一个忠一种病男孩的概率为2/3×
1/4+1/3×1/4=1/4;C.IV,基因型是AaXY,其中的X来自
ⅢI,,也就来自ⅡIs·因此IV3细胞中的致病基因至少有一个来自
ⅡIs;D. Ⅱ,(Aa)与Ⅱ2Aa)生出患病孩子Ⅲ,与等位基因分离有
关,该过程不涉及基因重组.
技术和电泳技术进行致病基因的检测来确定胎儿是否忠该病；
B.该病患者细胞中含有3条18号染色体,比正常人2条18号染色
体多了1条.并不是有三个染色体组；C.爱德华综合征属于遗传
病,但无法生存至成年,所以该性状不能遗传给后代；D.药物能
过胎盘进入胎儿体内,可能影响胎儿的生长发育,故孕妇要尽量减
少服用有关药物.
染色体上,丑区段属于X、Y染色体的同源区段.A.据图2分析,1
号和2号无病,6号有病,符合“无中生有为隐性”,又根据题意“致
传病；B.根据以上分析可以推知,1号和2号的基因型分别为x""x
和x""；C.3号基因型为x""x,4号基因型为1/2xy""或
1/2XByB,则他们后代是忠病女孩的概率为1/4;D.6号基因型为
x*x*.8号基因型为xbb,则7号基因型为×=b.因此6号和7号
生育的子代中女孩均正常.男孩均患病.
两种:AAbb、Aabb；“红脸人”的基因型为A_B_,其基因型有4种:
AABB、AaBB、AABb、AaBb;""白脸人”的基因型为aa-,其基因型
有3种:aaBB、aaBb、aabb.B.该图反映出基因通过控制酶的合成
来影响代谢进而控制生物性状.C.“白脸人”的基因型有aaBB、
（A_bb);D.由以上分析可知,一对""红脸人”(A_B_)的夫妇所生子
女中,有1个“千杯不萨”（A_bb）和1个""白脸人”（aa-_）,说明该
对夫妇的基因型为AaBbXX和AaBbXY,二者再生一个号称""千杯
不释”女儿(A_bbxX)的概率是3/4×1/4×1/2=3/32.",10,9,高中生物分专题训练,,3,10,11,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
896,"3.(2021·和平区一模)Parkin基因结构如图2.对图1家庭成员的DNA测序分析发现,患者Parkin
提升题",,C,"3.C根据Ⅱ,与Ⅱ,不患蓝色育,但其女儿Ⅲ,患蓝色盲,可判断蓝
色育为常染色体隐性遗传,设由A/a基因控制.红绿色育为伴X染:
色体隐性遗传,设由B/b基因控制.所有患蓝色的个体基因型
均为aa.所有患红绿色盲的男性基因型均为x’Y.A.根据分析可
知,蓝色育为常染色体隐性遗传病,红绿色方为伴X染色体隐性遗
传病,则控制蓝色育的基因与控制红绿色方的基因位于两对同源
[116]
染色体上,其遗传邀循自由组合定律；B.Ⅱ,是表现正常的女性,有
一个患蓝色盲的弟弟（哥哥）、因此Ⅲ,关于蓝色旨的基因型是
1/3AA、2/3Aa,文由于Ⅲ,生有忠红绿色盲的儿子,因此Ⅲ,是红
绿色盲基因的携带者、Ⅲ,的基因型是1/3AAx""x或
2/3Aax=x,Ⅱ,是蓝色育忠者的男性.基因型是aax""Y,,和Ⅱs
的后代中蓝色盲忠者(aa)的概率是2/3×1/2=1/3.不忠蓝色盲的
概率是2/3,忠红绿色盲男孩（XbY)的概率是1/4,不忠红绿色盲男
孩（X""Y)的概率是1/4,因此生一个忠一种病男孩的概率为2/3×
1/4+1/3×1/4=1/4;C.IV,基因型是AaXY,其中的X来自
ⅢI,,也就来自ⅡIs·因此IV3细胞中的致病基因至少有一个来自
ⅡIs;D. Ⅱ,(Aa)与Ⅱ2Aa)生出患病孩子Ⅲ,与等位基因分离有
关,该过程不涉及基因重组.
技术和电泳技术进行致病基因的检测来确定胎儿是否忠该病；
B.该病患者细胞中含有3条18号染色体,比正常人2条18号染色
体多了1条.并不是有三个染色体组；C.爱德华综合征属于遗传
病,但无法生存至成年,所以该性状不能遗传给后代；D.药物能
过胎盘进入胎儿体内,可能影响胎儿的生长发育,故孕妇要尽量减
少服用有关药物.
染色体上,丑区段属于X、Y染色体的同源区段.A.据图2分析,1
号和2号无病,6号有病,符合“无中生有为隐性”,又根据题意“致
传病；B.根据以上分析可以推知,1号和2号的基因型分别为x""x
和x""；C.3号基因型为x""x,4号基因型为1/2xy""或
1/2XByB,则他们后代是忠病女孩的概率为1/4;D.6号基因型为
x*x*.8号基因型为xbb,则7号基因型为×=b.因此6号和7号
生育的子代中女孩均正常.男孩均患病.
两种:AAbb、Aabb；“红脸人”的基因型为A_B_,其基因型有4种:
AABB、AaBB、AABb、AaBb;""白脸人”的基因型为aa-,其基因型
有3种:aaBB、aaBb、aabb.B.该图反映出基因通过控制酶的合成
来影响代谢进而控制生物性状.C.“白脸人”的基因型有aaBB、
（A_bb);D.由以上分析可知,一对""红脸人”(A_B_)的夫妇所生子
女中,有1个“千杯不萨”（A_bb）和1个""白脸人”（aa-_）,说明该
对夫妇的基因型为AaBbXX和AaBbXY,二者再生一个号称""千杯
不释”女儿(A_bbxX)的概率是3/4×1/4×1/2=3/32.",3,2,高中生物分专题训练,,3,11,11,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
897,"1.【难题】(2021·十二校联考一模)苯丙酮尿症是由PH基因编码的苯丙氨酸羟化酶异常引起的一种遗
传病.已知人群中染色体上PH基因两侧限制酶MspI酶切位点的分布存在两种形式(图1).一对
夫妻婚后生育了一个患有苯丙酮尿症的孩子,②号个体再次怀孕（图2).为确定胎儿是否正常,需要
进行产前诊断,提取该家庭所有成员的DNA经MspI酶切后进行电泳分离,并利用荧光标记的PH",,A,"1. A根据题意和图 2分析可知,③为患病女孩,而其父母正常,说明
苯丙酮尿症属于常染色体隐性遗传病.①②③号分别为杂合子、
杂合子、隐性纯合子.根据题意和图3电泳DNA条带分布情况可
PH基因,一条含有异常隐性PH基因；③号个体体内含有两条23
Kb的DNA条带,都是异常隐性PH基因,一条来自①号个体,一
条来自②号个体；②④号个体体内含有一条23Kb的DNA条带,
一条19Kb的DNA条带.由此可知,②号个体体内含有的23Kb
的DNA条带一定含有异常隐性PH基因,则19Kb的DNA条带
就含有正常PH基因.④号个体体内含有的23Kb的DNA条带
应该来自①号个体,所以可能含有异常隐性PH基因,也可能含有
正常PH基因,19Kb的DNA条带来自②号个体,就含有正常
A.①号个体正常,其女儿③号个体患病,其是杂合子,由分析可知,
①号体内含有两条23Kb的DNA条带,一条含有正常PH基因,
一条含有异常隐性PH基因,正常PH基因一定在23Kb的DNA
条带中;B.②号个体体内含有一条23Kb的DNA条带,一条
基因；C.由分析可知,④号个体可为显性纯合子或杂合子,苯丙酮
尿症屁于常染色体隐性遗传病,故一定不是苯丙酮尿症患者;D.①
号个体为PH基因杂合子的概率为1/2.
细胞不之定含有致病基因.
度为272bp,故与正常人相比,患者的Parkin基因区域X序列发
生了碱基对缺失.
因测序发现正常成员均未见该突变,可判断其为常染色体显性基
因致病;B.由题图可知,Ⅱ2、Ⅱ,和Ⅲ2均为杂合子,基因型相同;
C.由题“谷氨酰胺（密码子为CAA或CAG)突变成终止密码子
(UAA或 UAG)""可知,该基因可能发生 C一G-→T一A的碱基对的
替换;D.该病是常染色体显性遗传病,设ⅢI2 基因型是 Dd,IⅢ2与
人群中一忠病男子(基因型可能为Dd)结婚,可能生下正常孩子.
突变(X""）（2)遗传咨询不一定
解析:(1)①正常基因含一个限制酶切位点,因此正常基因酶切后
只能形成两种长度的DNA片段；突变基因增加了一个酶切位点、
则突变基因酶切后可形成3种长度的DNA片段.所以结合图2
高分生物[115]",10,9,高中生物分专题训练,,1,11,10,专题十二 伴性遗传和人类遗传病,OCR自动整理，建议按来源页抽查图表题和跨页题,高中生物分专题训练_题目答案知识标注.xlsx
